#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
#######################;;;;;;;;;;;X
#Most of the list elaborated by Kretoxian;;;;;;;;;;;X
#Thanks to Horton13 for helping me so much;;;;;;;;;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
MODEL_GRE_18_5;Nord Aviation Noratlas;Nord Aviation Noratlas;Nord Aviation Noratlas;Nord Aviation Noratlas;Nord Aviation Noratlas;Nord Aviation Noratlas;;Nord Aviation Noratlas;;;X
#Naval Units (most of them are invented);;;;;;;;;;;X
MODEL_GRE_21_0;Hydra class;Hydra class;Hydra class;Hydra class;Hydra class;Hydra class;;Hydra class;;;X
MODEL_GRE_21_1;Kilkis class;Kilkis class;Kilkis class;Kilkis class;Kilkis class;Kilkis class;;Kilkis class;;;X
MODEL_GRE_21_2;Averoff class;Averoff class;Averoff class;Averoff class;Averoff class;Averoff class;;Averoff class;;;X
MODEL_GRE_21_4;Salamis class;Salamis class;Salamis class;Salamis class;Salamis class;Salamis class;;Salamis class;;;X
MODEL_GRE_21_5;Thermopylae class;Thermopylae class;Thermopylae class;Thermopylae class;Thermopylae class;Thermopylae class;;Thermopylae class;;;X
MODEL_GRE_21_6;Megas Alexandros class;Megas Alexandros class;Megas Alexandros class;Megas Alexandros class;Megas Alexandros class;Megas Alexandros class;;Megas Alexandros class;;;X
MODEL_GRE_21_7;Lysandros class;Lysandros class;Lysandros class;Lysandros class;Lysandros class;Lysandros class;;Lysandros class;;;X
MODEL_GRE_22_0;Navarchos Miaoulis class;Navarchos Miaoulis class;Navarchos Miaoulis class;Navarchos Miaoulis class;Navarchos Miaoulis class;Navarchos Miaoulis class;;Navarchos Miaoulis class;;;X
MODEL_GRE_22_1;Athinai class;Athinai class;Athinai class;Athinai class;Athinai class;Athinai class;;Athinai class;;;X
MODEL_GRE_22_2;Elli class;Elli class;Elli class;Elli class;Elli class;Elli class;;Elli class;;;X
MODEL_GRE_22_3;Kríti class;Kríti class;Kríti class;Kríti class;Kríti class;Kríti class;;Kríti class;;;X
MODEL_GRE_22_4;Eurybiades class;Eurybiades class;Eurybiades class;Eurybiades class;Eurybiades class;Eurybiades class;;Eurybiades class;;;X
MODEL_GRE_22_5;Psará class;Psará class;Psará class;Psará class;Psará class;Psará class;;Psará class;;;X
MODEL_GRE_22_6;Ares class;Ares class;Ares class;Ares class;Ares class;Ares class;;Ares class;;;X
MODEL_GRE_23_1;Helle class;Helle class;Helle class;Helle class;Helle class;Helle class;;Helle class;;;X
MODEL_GRE_23_3;Makedonia class;Makedonia class;Makedonia class;Makedonia class;Makedonia class;Makedonia class;;Makedonia class;;;X
MODEL_GRE_23_4;Thessalonike class;Thessalonike class;Thessalonike class;Thessalonike class;Thessalonike class;Thessalonike class;;Thessalonike class;;;X
MODEL_GRE_23_5;Thevai class;Thevai class;Thevai class;Thevai class;Thevai class;Thevai class;;Thevai class;;;X
MODEL_GRE_23_6;Hydra class;Hydra class;Hydra class;Hydra class;Hydra class;Hydra class;;Hydra class;;;X
MODEL_GRE_24_0;Kypris class;Kypris class;Kypris class;Kypris class;Kypris class;Kypris class;;Kypris class;;;X
MODEL_GRE_24_3;Konstantinoupolis class;Konstantinoupolis class;Konstantinoupolis class;Konstantinoupolis class;Konstantinoupolis class;Konstantinoupolis class;;Konstantinoupolis class;;;X
MODEL_GRE_25_1;Kikládhes class;Kikládhes class;Kikládhes class;Kikládhes class;Kikládhes class;Kikládhes class;;Kikládhes class;;;X
MODEL_GRE_25_2;Thyella class;Thyella class;Thyella class;Thyella class;Thyella class;Thyella class;;Thyella class;;;X
MODEL_GRE_25_3;Aetos class;Aetos class;Aetos class;Aetos class;Aetos class;Aetos class;;Aetos class;;;X
MODEL_GRE_25_4;Doxa class;Doxa class;Doxa class;Doxa class;Doxa class;Doxa class;;Doxa class;;;X
MODEL_GRE_25_5;Dardo class;Dardo class;Dardo class;Dardo class;Dardo class;Dardo class;;Dardo class;;;X
MODEL_GRE_25_6;Eptanisa class;Eptanisa class;Eptanisa class;Eptanisa class;Eptanisa class;Eptanisa class;;Eptanisa class;;;X
MODEL_GRE_25_7;Aspis class;Aspis class;Aspis class;Aspis class;Aspis class;Aspis class;;Aspis class;;;X
MODEL_GRE_25_8;Aposolis class;Aposolis class;Aposolis class;Aposolis class;Aposolis class;Aposolis class;;Aposolis class;;;X
MODEL_GRE_25_9;Kimon class;Kimon class;Kimon class;Kimon class;Kimon class;Kimon class;;Kimon class;;;X
MODEL_GRE_26_0;Ouranos class;Ouranos class;Ouranos class;Ouranos class;Ouranos class;Ouranos class;;Ouranos class;;;X
MODEL_GRE_26_2;Thermopylae class;Thermopylae class;Thermopylae class;Thermopylae class;Thermopylae class;Thermopylae class;;Thermopylae class;;;X
MODEL_GRE_27_1;Astraios class;Astraios class;Astraios class;Astraios class;Astraios class;Astraios class;;Astraios class;;;X
MODEL_GRE_27_2;Anatolia class;Anatolia class;Anatolia class;Anatolia class;Anatolia class;Anatolia class;;Anatolia class;;;X
MODEL_GRE_27_3;Arkadia class;Arkadia class;Arkadia class;Arkadia class;Arkadia class;Arkadia class;;Arkadia class;;;X
MODEL_GRE_28_0;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;;Nordenfelt I class;;;X
MODEL_GRE_28_1;Delfin class;Delfin class;Delfin class;Delfin class;Delfin class;Delfin class;;Delfin class;;;X
MODEL_GRE_28_2;Hermes class;Hermes class;Hermes class;Hermes class;Hermes class;Hermes class;;Hermes class;;;X
MODEL_GRE_28_3;Katsonis class;Katsonis class;Katsonis class;Katsonis class;Katsonis class;Katsonis class;;Katsonis class;;;X
MODEL_GRE_28_4;Nemesis class;Nemesis class;Nemesis class;Nemesis class;Nemesis class;Nemesis class;;Nemesis class;;;X
MODEL_GRE_28_5;Delphinos class;Delphinos class;Delphinos class;Delphinos class;Delphinos class;Delphinos class;;Delphinos class;;;X
MODEL_GRE_28_6;Gato-class;Classe Gato;Classe Gato;Clase Gato;Gato-Klasse;Gato-klasa;;Gato-Klasse;;;X
MODEL_GRE_28_7;Papanikolis class;Papanikolis class;Papanikolis class;Papanikolis class;Papanikolis class;Papanikolis class;;Papanikolis class;;;X
#;;;;;;;;;;;X
#Guatemala;;;;;;;;;;;X
#Land Brigades;;;;;;;;;;;X
BRIG_MODEL_GUA_1_9;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;;105mm M2A1;;;X
BRIG_MODEL_GUA_2_7;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;;AMX 13 105 Automoteur;;;X
BRIG_MODEL_GUA_5_9;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;;AMX-13 FL-10;;;X
BRIG_MODEL_GUA_6_5;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;;AMX-13;;;X
BRIG_MODEL_GUA_7_9;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;M41 Walker Bulldog;;M41 Walker Bulldog;;;X
BRIG_MODEL_GUA_10_5;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;;M8 Greyhound;;;X
BRIG_MODEL_GUA_10_8;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;;Cadillac Gage Commando;;;X
BRIG_MODEL_GUA_45_0;Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);;Air Assault Brig. '51 (Sikorsky H-19);;;X
#Land Units;;;;;;;;;;;X
MODEL_GUA_1_14;Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);;Cavalry '51 (Sikorsky H-19);;;X
MODEL_GUA_5_6;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;;AMX-13;;;X
#Air Units;;;;;;;;;;;X
MODEL_GUA_12_7;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;Republic P-47 Thunderbolt;;Republic P-47 Thunderbolt;;;X
MODEL_GUA_13_0;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;;Blériot XI;;;X
MODEL_GUA_13_2;Avro 504;Avro 504;Avro 504;Avro 504;Avro 504;Avro 504;;Avro 504;;;X
MODEL_GUA_13_5;Nieuport 28;Nieuport 28;Nieuport 28;Nieuport 28;Nieuport 28;Nieuport 28;;Nieuport 28;;;X
MODEL_GUA_13_7;Boeing P-26 Peashooter;Boeing P-26 Peashooter;Boeing P-26 Peashooter;Boeing P-26 Peashooter;Boeing P-26 Peashooter;Boeing P-26 Peashooter;;Boeing P-26 Peashooter;;;X
MODEL_GUA_13_10;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;;North American P-51 Mustang;;;X
MODEL_GUA_15_9;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;;Douglas A-26 Invader;;;X
MODEL_GUA_18_3;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;;Douglas C-47 Skytrain;;;X
#;;;;;;;;;;;X
#Guinea;;;;;;;;;;;X
#Land Brigades;;;;;;;;;;;X
BRIG_MODEL_GUI_5_7;T-34/85;T-34/85;T-34/85;T-34/85;T-34/85;T-34/85;;T-34/85;;;X
BRIG_MODEL_GUI_5_9;T-54;T-54;T-54;T-54;T-54;T-54;;T-54;;;X
#BRIG_MODEL_GUI_5_10;T-55;T-55;T-55;T-55;T-55;T-55;;T-55;;;X
BRIG_MODEL_GUI_10_7;BTR-40;BTR-40;BTR-40;BTR-40;BTR-40;BTR-40;;ÁÒÐ-40;;;X
BRIG_MODEL_GUI_10_8;BRDM-1;BRDM-1;BRDM-1;BRDM-1;BRDM-1;BRDM-1;;ÁÐÄÌ-1;;;X
#Land Units;;;;;;;;;;;X
MODEL_GUI_1_13;Cavalry '46 (BTR-40);Cavalry '46 (BTR-40);Cavalry '46 (BTR-40);Cavalry '46 (BTR-40);Cavalry '46 (BTR-40);Cavalry '46 (BTR-40);;Cavalry '46 (BTR-40);;;X
MODEL_GUI_3_2;Infantry '48 (BTR-152);Infantry '48 (BTR-152);Infantry '48 (BTR-152);Infantry '48 (BTR-152);Infantry '48 (BTR-152);Infantry '48 (BTR-152);;Infantry '48 (BTR-152);;;X
MODEL_GUI_3_3;Infantry '52 (BTR-152V);Infantry '52 (BTR-152V);Infantry '52 (BTR-152V);Infantry '52 (BTR-152V);Infantry '52 (BTR-152V);Infantry '52 (BTR-152V);;Infantry '52 (BTR-152V);;;X
MODEL_GUI_3_4;Infantry '56 (BTR-60);Infantry '56 (BTR-60);Infantry '56 (BTR-60);Infantry '56 (BTR-60);Infantry '56 (BTR-60);Infantry '56 (BTR-60);;Infantry '56 (BTR-60);;;X
MODEL_GUI_5_3;T-34/85;T-34/85;T-34/85;T-34/85;T-34/85;T-34/85;;T-34/85;;;X
MODEL_GUI_5_5;T-54;T-54;T-54;T-54;T-54;T-54;;T-54;;;X
MODEL_GUI_5_6;T-55;T-55;T-55;T-55;T-55;T-55;;T-55;;;X
MODEL_GUI_7_10;Marines '61 (BTR-50);Marines '61 (BTR-50);Marines '61 (BTR-50);Marines '61 (BTR-50);Marines '61 (BTR-50);Marines '61 (BTR-50);;Marines '61 (BTR-50);;;X
#Air Units;;;;;;;;;;;X
MODEL_GUI_12_9;Mikoyan-Gurevich MiG-15;Mikoyan-Gurevich MiG-15;Mikoyan-Gurevich MiG-15;Mikoyan-Gurevich MiG-15;Mikoyan-Gurevich MiG-15;Mikoyan-Gurevich MiG-15;;ÌèÃ-15;;;X
MODEL_GUI_12_10;Mikoyan-Gurevich MiG-17;Mikoyan-Gurevich MiG-17;Mikoyan-Gurevich MiG-17;Mikoyan-Gurevich MiG-17;Mikoyan-Gurevich MiG-17;Mikoyan-Gurevich MiG-17;;ÌèÃ-17;;;X
MODEL_GUI_12_12;Mikoyan-Gurevich Mig-21;Mikoyan-Gurevich Mig-21;Mikoyan-Gurevich Mig-21;Mikoyan-Gurevich Mig-21;Mikoyan-Gurevich Mig-21;Mikoyan-Gurevich Mig-21;;ÌèÃ-21;;;X
MODEL_GUI_12_13;Mikoyan-Gurevich MiG-21bis 'Fishbed';Mikoyan-Gurevich MiG-21bis 'Fishbed';Mikoyan-Gurevich MiG-21bis 'Fishbed';Mikoyan-Gurevich MiG-21bis 'Fishbed';Mikoyan-Gurevich MiG-21bis 'Fishbed';Mikoyan-Gurevich MiG-21bis 'Fishbed';;ÌèÃ-21 áèñ;;;X
MODEL_GUI_17_7;Aero L-29 Delfín;Aero L-29 Delfín;Aero L-29 Delfín;Aero L-29 Delfín;Aero L-29 Delfín;Aero L-29 Delfín;;Aero L-29 Delfín;;;X
#;;;;;;;;;;;X
#Guyana;;;;;;;;;;;X
#Land Brigades;;;;;;;;;;;X
BRIG_MODEL_GUY_1_12;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;130mm field gun M-46 M1954;;130mm field gun M-46 M1954;;;X
#;;;;;;;;;;;X
#Haiti;;;;;;;;;;;X
#Land Brigades;;;;;;;;;;;X
BRIG_MODEL_HAI_7_6;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;;M3 Stuart;;;X
BRIG_MODEL_HAI_7_7;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;X
BRIG_MODEL_HAI_10_5;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;M8 Greyhound;;M8 Greyhound;;;X
BRIG_MODEL_HAI_10_8;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;Cadillac Gage Commando;;Cadillac Gage Commando;;;X
BRIG_MODEL_HAI_45_0;Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);;Air Assault Brig. '51 (Sikorsky H-19);;;X
#Land Units;;;;;;;;;;;X
MODEL_HAI_1_14;Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);;Cavalry '51 (Sikorsky H-19);;;X
MODEL_HAI_4_1;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;;M3 Light Tank;;;X
MODEL_HAI_4_3;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;;M5 Light Tank;;;X
#Air Units;;;;;;;;;;;X
MODEL_HAI_13_10;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;North American P-51 Mustang;;North American P-51 Mustang;;;X
MODEL_HAI_18_2;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;Curtiss-Wright C-46 Commando;;Curtiss-Wright C-46 Commando;;;X
MODEL_HAI_18_3;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;;Douglas C-47 Skytrain;;;X
#;;;;;;;;;;;X
#Netherlands (HOL);;;;;;;;;;;X
#Land Brigades;;;;;;;;;;;X
BRIG_MODEL_HOL_1_1;15cm sFh 13;15cm sFh 13;15cm sFh 13;15cm sFh 13;15cm sFh 13;15cm sFh 13;;15cm sFh 13;;;X
BRIG_MODEL_HOL_1_5;10.5 cm Howitzer Model 1924;10.5 cm Howitzer Model 1924;10.5 cm Howitzer Model 1924;10.5 cm Howitzer Model 1924;10.5 cm Howitzer Model 1924;10.5 cm Howitzer Model 1924;;10.5 cm Howitzer Model 1924;;;X
BRIG_MODEL_HOL_1_10;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;203mm Howitzer M115;;155mm Howitzer M114;;;X
BRIG_MODEL_HOL_2_7;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;;AMX 13 105 Automoteur;;;X
BRIG_MODEL_HOL_5_5;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;;M4 Sherman;;;X
BRIG_MODEL_HOL_5_6;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;;M4A3E8(76)W Sherman;;;X
BRIG_MODEL_HOL_5_8;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;;FV4007 Centurion Mk. III;;;X
BRIG_MODEL_HOL_5_9;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;AMX-13 FL-10;;AMX-13 FL-10;;;X
BRIG_MODEL_HOL_5_11;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;;Leopard 1;;;X
BRIG_MODEL_HOL_6_2;Sherman Firefly;Sherman Firefly;Sherman Firefly;Sherman Firefly;Sherman Firefly;Sherman Firefly;;Sherman Firefly;;;X
BRIG_MODEL_HOL_6_5;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;;AMX-13;;;X
BRIG_MODEL_HOL_7_0;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;;Renault FT 17;;;X
BRIG_MODEL_HOL_7_2;Carden Loyd Tankette;Carden Loyd Tankette;Carden Loyd Tankette;Carden Loyd Tankette;Carden Loyd Tankette;Carden Loyd Tankette;;Carden Loyd Tankette;;;X
BRIG_MODEL_HOL_7_6;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;M3 Stuart;;M3 Stuart;;;X
BRIG_MODEL_HOL_7_7;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;X
BRIG_MODEL_HOL_7_8;M24 Chaffee;M24 Chaffee;M24 Chaffee;M24 Chaffee;M24 Chaffee;M24 Chaffee;;M24 Chaffee;;;X
BRIG_MODEL_HOL_10_5;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;Staghound Armoured Car;;Staghound Armoured Car;;;X
#BRIG_MODEL_HOL_10_5;Humber Scout Car;Humber Scout Car;Humber Scout Car;Humber Scout Car;Humber Scout Car;Humber Scout Car;;Humber Scout Car;;;X
BRIG_MODEL_HOL_45_0;Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);Air Assault Brig. '51 (Sikorsky H-19);;Air Assault Brig. '51 (Sikorsky H-19);;;X
#Air Brigades;;;;;;;;;;;X
BRIG_MODEL_HOL_14_0;Fairey III;Fairey III;Fairey III;Fairey III;Fairey III;Fairey III;;Fairey III;;;X
BRIG_MODEL_HOL_15_0;Fokker G.I;Fokker G.I;Fokker G.I;Fokker G.I;Fokker G.I;Fokker G.I;;Fokker G.I;;;X
BRIG_MODEL_HOL_15_5;Hawker Hunter;Hawker Hunter;Hawker Hunter;Hawker Hunter;Hawker Hunter;Hawker Hunter;;Hawker Hunter;;;X
BRIG_MODEL_HOL_26_1;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;;Vought OS2U Kingfisher;;;X
BRIG_MODEL_HOL_26_6;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;Vought OS2U Kingfisher;;Vought OS2U Kingfisher;;;X
BRIG_MODEL_HOL_26_7;Supermarine Sea Otter;Supermarine Sea Otter;Supermarine Sea Otter;Supermarine Sea Otter;Supermarine Sea Otter;Supermarine Sea Otter;;Supermarine Sea Otter;;;X
#Land Units;;;;;;;;;;;X
MODEL_HOL_1_12;Cavalry '42 (T17 Armored Car);Cavalry '42 (T17 Armored Car);Cavalry '42 (T17 Armored Car);Cavalry '42 (T17 Armored Car);Cavalry '42 (T17 Armored Car);Cavalry '42 (T17 Armored Car);;Cavalry '42 (T17 Armored Car);;;X
MODEL_HOL_1_14;Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);Cavalry '51 (Sikorsky H-19);;Cavalry '51 (Sikorsky H-19);;;X
MODEL_HOL_3_0;Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);Infantry '42 (M3A1 Halftrack);;Infantry '42 (M3A1 Halftrack);;;X
MODEL_HOL_3_1;Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);Infantry '45 (M5 Halftrack);;Infantry '45 (M5 Halftrack);;;X
MODEL_HOL_3_5;Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);Infantry '60 (M113 APC);;Infantry '60 (M113 APC);;;X
MODEL_HOL_4_1;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;M3 Light Tank;;M3 Light Tank;;;X
MODEL_HOL_4_3;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;M5 Light Tank;;M5 Light Tank;;;X
MODEL_HOL_5_2;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;M4 Sherman;;M4 Sherman;;;X
MODEL_HOL_5_3;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;M4A3E8(76)W Sherman;;M4A3E8(76)W Sherman;;;X
MODEL_HOL_5_4;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;FV4007 Centurion Mk. III;;FV4007 Centurion Mk. III;;;X
MODEL_HOL_5_6;;;;;;;;;;;X
MODEL_HOL_5_7;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;;Leopard 1;;;X
#Air Units;;;;;;;;;;;X
MODEL_HOL_12_0;Sopwith Pup;Sopwith Pup;Sopwith Pup;Sopwith Pup;Sopwith Pup;Sopwith Pup;;Sopwith Pup;;;X
MODEL_HOL_12_7;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;;Supermarine Spitfire Mk.IX;;;X
MODEL_HOL_12_8;Gloster Meteor F 4;Gloster Meteor F 4;Gloster Meteor F 4;Gloster Meteor F 4;Gloster Meteor F 4;Gloster Meteor F 4;;Gloster Meteor F 4;;;X
MODEL_HOL_12_9;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;Gloster Meteor F 8;;Gloster Meteor F 8;;;X
MODEL_HOL_12_10;Republic F-84F Thunderstreak;Republic F-84F Thunderstreak;Republic F-84F Thunderstreak;Republic F-84F Thunderstreak;Republic F-84F Thunderstreak;Republic F-84F Thunderstreak;;Republic F-84F Thunderstreak;;;X
MODEL_HOL_12_11;Hawker Hunter F.Mk.4;Hawker Hunter F.Mk.4;Hawker Hunter F.Mk.4;Hawker Hunter F.Mk.4;Hawker Hunter F.Mk.4;Hawker Hunter F.Mk.4;;Hawker Hunter F.Mk.4;;;X
MODEL_HOL_12_12;Canadair NF-5A;Canadair NF-5A;Canadair NF-5A;Canadair NF-5A;Canadair NF-5A;Canadair NF-5A;;Canadair NF-5A;;;X
MODEL_HOL_12_13;Lockheed F-104G Starfighter;Lockheed F-104G Starfighter;Lockheed F-104G Starfighter;Lockheed F-104G Starfighter;Lockheed F-104G Starfighter;Lockheed F-104G Starfighter;;Lockheed F-104G Starfighter;;;X
MODEL_HOL_13_0;RAF B.E.2a;RAF B.E.2a;RAF B.E.2a;RAF B.E.2a;RAF B.E.2a;RAF B.E.2a;;RAF B.E.2a;;;X
MODEL_HOL_13_1;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;;Morane-Saulnier L;;;X
MODEL_HOL_13_2;Avro 504;Avro 504;Avro 504;Avro 504;Avro 504;Avro 504;;Avro 504;;;X
MODEL_HOL_13_3;Nieuport 23;Nieuport 23;Nieuport 23;Nieuport 23;Nieuport 23;Nieuport 23;;Nieuport 23;;;X
MODEL_HOL_13_4;Sopwith F.1 Camel;Sopwith F.1 Camel;Sopwith F.1 Camel;Sopwith F.1 Camel;Sopwith F.1 Camel;Sopwith F.1 Camel;;Sopwith F.1 Camel;;;X
MODEL_HOL_13_5;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;;Fokker D.VII;;;X
MODEL_HOL_13_6;Fokker D.XI;Fokker D.XI;Fokker D.XI;Fokker D.XI;Fokker D.XI;Fokker D.XI;;Fokker D.XI;;;X
MODEL_HOL_13_7;Fokker D.XVII;Fokker D.XVII;Fokker D.XVII;Fokker D.XVII;Fokker D.XVII;Fokker D.XVII;;Fokker D.XVII;;;X
MODEL_HOL_13_8;Fokker D.XXI;Fokker D.XXI;Fokker D.XXI;Fokker D.XXI;Fokker D.XXI;Fokker D.XXI;;Fokker D.XXI;;;X
