#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
LDESC_LCAG;Carrier Air Groups represent the complement of planes stationed on carriers. They are usually a mix of fighters, torpedo and dive bombers which provide both protection for the carrier and allow it to strike enemy ships at a large distance.;Les EAN, ou escadrilles aéro-navales, sont le complément des avions stationnés sur les porte-avions. Il s'agit généralement d'un mélange de chasseurs, de bombardiers torpilleurs et de bombardiers en piqué qui protègent généralement le porte-avion et lui donnent plus d'impact contre les navires ennemis éloignés.;I CAG o squadroni di aerei imbarcati rappresentano il complemento dei velivoli parcheggiati sulle portaerei. Sono solitamente composti da caccia aerosiluranti e bombardieri verticali sia per fornire protezione alla portaerei che per infliggere danni alle navi nemiche a lunga distanza.;Los GAE o grupos aeronavales embarcados son las dotaciones de aviones destinadas a los portaaviones. Normalmente son una mezcla de cazas, bombarderos torpederos y verticales que proporcionan protección al portaaviones, así como más garra para combatir barcos enemigos a grandes distancias. ;Flugzeugträgerstaffeln repräsentieren alle Flugzeuge, die auf den Trägern eingesetzt werden. Sie bestehen in der Regel aus Jägern, Torpedo- und Sturzkampfbombern, welche den Träger schützen und feindliche Schiffe auf große Distanz angreifen können.;CAG, czyli lotnicze grupy pok³adowe, s¹ zespo³ami samolotów stacjonuj¹cych na lotniskowcach. S¹ to zwykle formacje z³o¿one z myœliwców, bombowców okrêtowych i samolotów pionowego startu i l¹dowania, wykorzystywanych zarówno do obrony samego lotniskowca, jak i do ataków przeciwko odleg³ym celom.;;ÏÀÃ, èëè Ïàëóáíûå Àâèàöèîííûå Ãðóïïû, ïðåäñòàâëÿþò ñîáîé ñîåäèíåíèå ñàìîëåòîâ, ðàçìåùåííûõ íà ïàëóáàõ àâèàíîñöåâ. Îáû÷íî â íèõ âêëþ÷àþò èñòðåáèòåëè, òîðïåäîíîñöû è áîìáàðäèðîâùèêè, ïîâûøàþùèå çàùèòíóþ è àòàêóþùóþ ìîùü àâèàíîñöà.;;;X
##;;;;;;;;;;;X
NAME_NAVAL_ASW;ASW;Lutte anti-sous-marine;Anti-Sommergibile;GAS;UAW;Zwalcz. okr. podw.;;ÏËÎ;;;X
SNAME_NAVAL_ASW;ASW;ASM;ASM;GAS;UAW;ZOP;;ÏËÎ;;;X
LDESC_NAVAL_ASW;Additional ASW equimpment increases attacking capabilities against submarines.;De l'équipement ASM supplémentaire augmente la capacité d'attaque de vos navires contre les sous-marins.;Mezzi Anti-Sommergibile addizionali aumentanto le capacità di attacco contro i sottomarini;El equipo de GAS adicional aumenta las posibilidades de ataque contra submarinos.;Zusätzliche U-Jagdausrüstung erhöht den Angriffswert gegen U-Boote.;Ulepszenia sonaru i uzbrojenia przeciw ³odziom podwodnym zwiêkszy³y mo¿liwoœci tego okrêtu w zakresie znajdowania i zatapiania okrêtów podwodnych.;;Óñîâåðøåíñòâîâàííûå ãèäðîëîêàòîðû è ïðîòèâîëîäî÷íîå âîîðóæåíèå ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ ïîäëîäêàìè.;;;X
SDESC_NAVAL_ASW;This ship is equipped with additional ASW equipment.;Ce navire est équipé de matériels ASM.;Questa nave è equipaggiata con mezzi Anti-Sommergibile addizionali;Este barco esta equipado con un equipo GAS adicional.;Diese Gleitschiff verfügt über zusätzliche U-Jagd Ausrüstung.;Ten okrêt posiada ulepszone wyposa¿enie do obrony przeciw okrêtom podwodnym.;;Óñîâåðøåíñòâîâàííûå ãèäðîëîêàòîðû è ïðîòèâîëîäî÷íîå âîîðóæåíèå ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ ïîäëîäêàìè.;;;X
NAME_NAVAL_ANTI_AIR_S;Anti Air;Défense contre aéronefs;Anti-Aerea;Antiaérea;Flugabwehrkanonen;Obr. przeciwlot.;;ÏÂÎ;;;X
SNAME_NAVAL_ANTI_AIR_S;S-AA;DCA;AA;AA;Fl.Abw.;P-lot.;;ÏÂÎ;;;X
LDESC_NAVAL_ANTI_AIR_S;Additional AA increases the air attack and air defense value of a ship.;Des canons de DCA supplémentaires augmentent l'attaque et la défense aérienne du navire.;AA addizionali migliorano le capacità di attacco e difesa aerea della nave;AAs Adicionales incrementan el valor del ataque y defensa AA de la nave.;Zusätzlich Flugabwehrkanonen erhöhen den Angriffs- und Verteidigunswert gegen angreifende Flugzeuge.;Dodatkowe dzia³a p-lot. zwiêkszaj¹ wartoœæ ataku i obrony powietrznej statku.;;Äîïîëíèòåëüíûå ÏÂÎ óâåëè÷èâàþò çíà÷åíèÿ âîçäóøíîé àòàêè è âîçäóøíîé îáîðîíû êîðàáëÿ.;;;X
SDESC_NAVAL_ANTI_AIR_S;This ship is equipped with additional AA guns.;Ce navire est équipé de canons de DCA.;Questa nave è equipaggiata con AA addizionali;Este barco esta equipado con AA adicionales;Dieses Schiff ist mit zusätzlicher Flugabwehrartillerie ausgerüstet.;Ten okrêt posiada dodatkowe uzbrojenie przeciwlotnicze.;;Óñîâåðøåíñòâîâàííîå çåíèòíîå âîîðóæåíèÿ è ñèñòåìû íàâåäåíèÿ ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ ñàìîëåòàìè ïðîòèâíèêà.;;;X
NAME_NAVAL_RADAR_S;Radar;Radar;Radar;Radar;Radar;Radar;;ÐËÑ;;;X
SNAME_NAVAL_RADAR_S;S-RA;Radar;Radar;RA;Radar;Radar;;ÐËÑ;;;X
LDESC_NAVAL_RADAR_S;Radar increases sea and air detection capabilities;Un radar augmente les capacités de détection de surface et dans les airs.;Il Radar aumenta le capacità di rilevamento di navi e aerei;El Radar incrementa las posibilidades de detección aérea y naval;Radar erhöht die Möglichkeit, Luft- und Seeziele zu orten. ;Ulepszony radar powierzchniowy pozwala temu okrêtowi lepiej odnajdywaæ jednostki nawodne nieprzyjaciela, w tym konwoje.;;Óñîâåðøåíñòâîâàííàÿ ÐËÑ ïîçâîëÿåò ýòîìó êîðàáëþ ÷àùå îáíàðóæèâàòü âðàæåñêèå êîðàáëè è êîíâîè.;;;X
SDESC_NAVAL_RADAR_S;This ship is equipeed with additional radar systems.;Ce navire est équipé de systèmes radars supplémentaires.;Questa nave è equipaggiata con sistemi Radar addizionali;Este barco esta equipado con un Radar.;Dieses Schiff ist mit zusätzlichen Radargeräten ausgerüstet.;Ten okrêt wyposa¿ony jest w radar.;;Óñîâåðøåíñòâîâàííàÿ ÐËÑ ïîçâîëÿåò ýòîìó êîðàáëþ ÷àùå îáíàðóæèâàòü âðàæåñêèå êîðàáëè è êîíâîè.;;;X
NAME_NAVAL_FIRE_CONTROLL_S;Fire Control;Système de visée;Centrale di Tiro;Control de tiro;Feuerleitsystem;Kontrola ognia;;ÑÓÎ;;;X
SNAME_NAVAL_FIRE_CONTROLL_S;S-FC;Sys. visée;Cen. Tiro;CT;FLA;K. ognia;;ÑÓÎ;;;X
LDESC_NAVAL_FIRE_CONTROLL_S;Escorts Fire Control increases firing range, sea attack and shore bombardment capabilities of a ship.;Le système de visée pour bâtiments d'escorte augmente la portée et les attaques côtière et de surface d'un navire.;La Centrale di Tiro per navi da scorta aumenta la distanza di tiro, la capacità di attacco ad altre navi e di bombardare la costa;El Control de Equipo de los Barcos Escolta incrementan el rango de fuego, mejora las capacidades de bombardeo costero y naval.;Ein Feuerleitsystem für Geleitschiffe erhöht die maximale Schussweite, den Seeangriffs- und Küstenbeschusswert.;U¿ycie komputerów mechanicznych w celu obliczania i aktualizacji lokalizacji celów pozwala tej jednostce strzelaæ dalej i bardziej celnie.;;Èñïîëüçîâàíèå ìåõàíè÷åñêèõ âû÷èñëèòåëüíûõ óñòðîéñòâ äëÿ ðàñ÷åòà è êîððåêòèðîâêè äàííûõ äëÿ ñòðåëüáû ïîçâîëÿåò ýòîìó êîðàáëþ ñòðåëÿòü äàëüøå è òî÷íåå.;;;X
SDESC_NAVAL_FIRE_CONTROLL_S;This ship is equipped with a fire control system.;Ce navire est équipé d'un système de visée.;Questa nave è equipaggiata con Centrali di Tiro addizionali;Este barco esta equipado con un Sistema de Control de Tiro.;Dieses Geleitschiff verfügt über ein Feuerleitsystem.;Ten okrêt posiada ulepszone systemy kontroli ognia.;;Èñïîëüçîâàíèå ìåõàíè÷åñêèõ âû÷èñëèòåëüíûõ óñòðîéñòâ äëÿ ðàñ÷åòà è êîððåêòèðîâêè äàííûõ äëÿ ñòðåëüáû ïîçâîëÿåò ýòîìó êîðàáëþ ñòðåëÿòü äàëüøå è òî÷íåå.;;;X
NAME_NAVAL_FIRE_CONTROLL_L;Capital Fire Control;Système de visée de navire amiral;Centrale di Tiro per navi maggiori;Control de tiro de gran unidad;Feuerleitsystem für Großkampfschiff;Kontrola ognia wlk. floty;;ÑÓÎ êðóïí. êîðàáëåé;;;X
SNAME_NAVAL_FIRE_CONTROLL_L;FC;Sys. visée;Cen. Tiro;CT;GKS-FLA;KO;;ÑÓÎ ;;;X
LDESC_NAVAL_FIRE_CONTROLL_L;Capital Fire Control increases firing range, sea attack and shore bombardment capabilities of a ship.;Le système de visée pour bâtiments amiraux augmente la portée et les attaques côtière et de surface d'un navire.;La Centrale di Tiro per navi maggiori aumenta la distanza di tiro, la capacità di attacco ad altre navi e di bombardare la costa;Control de Tiro de gran unidad incrementa el rango de fuego, aumenta la capacidad de bombardeo costero y ataque naval.;Ein Feuerleitsystem für Großkampfschiffe erhöht die maximale Schussweite, den Seeangriffs- und Küstenbeschusswert.;U¿ycie komputerów mechanicznych w celu obliczania i aktualizacji lokalizacji celów pozwala tej jednostce strzelaæ dalej i bardziej celnie.;;Èñïîëüçîâàíèå ìåõàíè÷åñêèõ âû÷èñëèòåëüíûõ óñòðîéñòâ äëÿ ðàñ÷åòà è êîððåêòèðîâêè äàííûõ äëÿ ñòðåëüáû ïîçâîëÿåò ýòîìó êîðàáëþ ñòðåëÿòü äàëüøå è òî÷íåå.;;;X
SDESC_NAVAL_FIRE_CONTROLL_L;This capital ship is equipped with a fire control system.;Ce navire amiral est équipé d'un système de visée.;Questa nave maggiore è equipaggiata con Centrali di Tiro addizionali;Esta gran unidad esta equipada con un sistema de control de tiro.;Dieses Großkampfschiff verfügt ein ein Feuerleitsystem.;Ten okrêt posiada ulepszone systemy kontroli ognia.;;Èñïîëüçîâàíèå ìåõàíè÷åñêèõ âû÷èñëèòåëüíûõ óñòðîéñòâ äëÿ ðàñ÷åòà è êîððåêòèðîâêè äàííûõ äëÿ ñòðåëüáû ïîçâîëÿåò ýòîìó êîðàáëþ ñòðåëÿòü äàëüøå è òî÷íåå.;;;X
NAME_NAVAL_IMPROVED_HULL_S;Improved Hull;Coque améliorée;Scafo migliorato;Casco mejorado;Verbesserter Rumpf;Ulepszony kad³ub;;Óëó÷ø. êîðïóñ;;;X
SNAME_NAVAL_IMPROVED_HULL_S;S-IH;Coque;Scafo;CM;Verb. Rumpf;Ul. kad³ub;;ÓÊ;;;X
LDESC_NAVAL_IMPROVED_HULL_S;Improved hulls offer better defense values.;Une coque améliorée renforce la défense.;Lo Scafo Migliorato offre migliori valori di difesa;Las mejoras en el casco mejoran los valores de defensa.;Ein verstärkter Rumpf erhöht die Verteidigungswerte des Schiffes.;Pogrubienie opancerzenia w kluczowych miejscach okrêtu oraz dodanie wodoszczelnych grodzi poprawia zdolnoœæ przetrwania tego okrêtu w walce na morzu.;;Óñèëåííîå áðîíèðîâàíèå êëþ÷åâûõ ó÷àñòêîâ êîðïóñà è äîïîëíèòåëüíûå âîäîíåïðîíèöàåìûå ïåðåáîðêè ïîâûøàåò æèâó÷åñòü ýòîãî êîðàáëÿ.;;;X
SDESC_NAVAL_IMPROVED_HULL_S;This ship was constructed with an improved hull.;Ce navire a été construit avec une coque renforcée.;Questa nave è equipaggiata con uno Scafo rinforzato;Este barco ha sido construido con un casco mejorado.;Dieses Schiff wurde mit einem verstärkten Rumpf konstruiert.;Ten okrêt posiada dodatkowe opancerzenie.;;Óñèëåííîå áðîíèðîâàíèå êëþ÷åâûõ ó÷àñòêîâ êîðïóñà è äîïîëíèòåëüíûå âîäîíåïðîíèöàåìûå ïåðåáîðêè ïîâûøàåò æèâó÷åñòü ýòîãî êîðàáëÿ.;;;X
NAME_NAVAL_TORPEDOES_S;Torpedoes;Torpilles;Siluri;Torpedos;Torpedos;Torpedy;;Òîðïåäû;;;X
SNAME_NAVAL_TORPEDOES_S;S-TM;Torp.;Siluri;TN;Torp.;Torp.;;ÒÎÐÏ;;;X
LDESC_NAVAL_TORPEDOES_S;Torpedos increase attack values against sea and convoy target.;Les torpilles augmentent la capacité d'attaque contre les cibles de surface et les convois.;I siluri migliorano i valori di attacco contro navi di superfice e convogli;Los torpedos incrementan el valor contra ataques navales y a convoyes.;Torpedos erhöhen die Angriffswerte gegen Seeziele und Konvois.;Ulepszenie systemów celowania torped i wyposa¿enie okrêtu w bardziej nowoczesne torpedy czyni go bardziej efektywnym w zwalczaniu konwojów.;;Óñîâåðøåíñòâîâàííûå òîðïåäû è ñèñòåìû èõ íàâåäåíèÿ íà öåëü  ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ êîíâîÿìè.;;;X
SDESC_NAVAL_TORPEDOES_S;This ship is equipped with additional torpedo tubes.;Ce navire est équipé de tubes lance-torpilles supplémentaires.;Questa nave è equipaggiata con tubi lancia-siluri addizionali;Este barco esta equipado con lanzaderas de torpedos adicionales.;Dieses Schiff verfügt über zusätzliche Torpedorohre.;Ten okrêt posiada dodatkowe wyrzutnie torped.;;Óñîâåðøåíñòâîâàííûå òîðïåäû è ñèñòåìû èõ íàâåäåíèÿ íà öåëü  ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ êîíâîÿìè.;;;X
NAME_NAVAL_ANTI_AIR_L;Capital Anti Air;Défense contre aéronefs de navire amiral;Anti-Aerea per navi maggiori;Antiaéreos de gran unidad;Flugabwehrkanonen für Großkampfschiff;Obrona przeciwlot. wielkiej floty;;ÏÂÎ êðóïí. êîðàáëåé;;;X
SNAME_NAVAL_ANTI_AIR_L;AA;DCA;AA;AA;GKS-Fl.Abw.;P-lot.;;ÏÂÎ;;;X
LDESC_NAVAL_ANTI_AIR_L;Additional AA increases the air attack and air defense value of a ship.;Des canons de DCA supplémentaires augmentent l'attaque et la défense aérienne du navire.;AA addizionali migliorano le capacità di attacco e difesa aerea della nave;AAs Adicionales incrementan el valor del ataque y defensa AA de la nave.;Zusätzlich Flugabwehrkanonen erhöhen den Angriffs- und Verteidigunswert gegen angreifende Flugzeuge.;Dodatkowe dzia³a p-lot. zwiêkszaj¹ wartoœæ ataku i obrony powietrznej statku.;;Äîïîëíèòåëüíûå ÏÂÎ óâåëè÷èâàþò çíà÷åíèÿ âîçäóøíîé àòàêè è âîçäóøíîé îáîðîíû êîðàáëÿ.;;;X
SDESC_NAVAL_ANTI_AIR_L;This ship is equipped with additional AA guns.;Ce navire est équipé de canons de DCA.;Questa nave è equipaggiata con AA addizionali;Este barco esta equipo con baterías AA adicionales.;Dieses Schiff ist mit zusätzlicher Flugabwehrartillerie ausgerüstet.;Ten okrêt posiada doatkowe uzbrojenie przeciwlotnicze.;;Óñîâåðøåíñòâîâàííîå çåíèòíîå âîîðóæåíèÿ è ñèñòåìû íàâåäåíèÿ ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ ñàìîëåòàìè ïðîòèâíèêà.;;;X
NAME_NAVAL_RADAR_L;Capital Radar;Radar de navire amiral;Radar per navi maggiori;Radar de gran unidad;Radar für Großkampfschiff;Radar wielkiej floty;;ÐËÑ;;;X
SNAME_NAVAL_RADAR_L;RA;Radar;Radar;RA;GKS-Radar;Radar;;ÐËÑ;;;X
LDESC_NAVAL_RADAR_L;Radar increases sea and air detection capabilities;Un radar augmente les capacités de détection de surface et dans les airs.;Il Radar aumenta le capacità di rilevamento di navi e aerei;El Radar incrementa las posibilidades de detección aérea y naval;Radar erhöht die Möglichkeit, Luft- und Seeziele zu orten. ;Ulepszony radar powierzchniowy pozwala temu okrêtowi lepiej odnajdywaæ jednostki nawodne nieprzyjaciela, w tym konwoje.;;Óñîâåðøåíñòâîâàííûé ðàäàð ïîçâîëÿåò ýòîìó êîðàáëþ ÷àùå îáíàðóæèâàòü âðàæåñêèå êîðàáëè è êîíâîè.;;;X
SDESC_NAVAL_RADAR_L;This ship is equipeed with additional radar systems.;Ce navire est équipé de systèmes radars supplémentaires.;Questa nave è equipaggiata con sistemi Radar addizionali;Este barco incorpora sistemas de radar adicionales.;Dieses Schiff ist mit zusätzlichen Radargeräten ausgerüstet.;Ten okrêt wyposa¿ony jest w radar.;;Óñîâåðøåíñòâîâàííûé ðàäàð ïîçâîëÿåò ýòîìó êîðàáëþ ÷àùå îáíàðóæèâàòü âðàæåñêèå êîðàáëè è êîíâîè.;;;X
NAME_NAVAL_IMPROVED_HULL_L;Capital Improved Hull;Coque améliorée de navire amiral;Scafo migliorato per navi maggiori;Casco mejorado de gran unidad;Verbesserter Rumpf für Großkampfschiff;Ulepszony kad³ub wielkiej floty;;Óëó÷ø. êîðïóñ êðóïí. êîðàáëåé;;;X
SNAME_NAVAL_IMPROVED_HULL_L;IH;Coque;Scafo;CM;Verb. GKS-Rumpf;Ul. kad³ub;;ÓÊ;;;X
LDESC_NAVAL_IMPROVED_HULL_L;Improved hulls offer better defense values.;Une coque améliorée renforce la défense.;Lo Scafo Migliorato offre migliori valori di difesa;Las mejoras en el casco mejoran los valores de defensa.;Ein verstärkter Rumpf erhöht die Verteidigungswerte des Schiffes.;Pogrubienie opancerzenia w kluczowych miejscach okrêtu oraz dodanie wodoszczelnych grodzi poprawia zdolnoœæ przetrwania tego okrêtu w walce na morzu.;;Óñèëåííîå áðîíèðîâàíèå êëþ÷åâûõ ó÷àñòêîâ êîðïóñà è äîïîëíèòåëüíûå âîäîíåïðîíèöàåìûå ïåðåáîðêè ïîâûøàåò æèâó÷åñòü ýòîãî êîðàáëÿ.;;;X
SDESC_NAVAL_IMPROVED_HULL_L;This ship was constructed with an improved hull.;Ce navire a été construit avec une coque renforcée.;Questa nave è equipaggiata con uno Scafo rinforzato;Este barco esta construido con un casco mejorado.;Dieses Schiff wurde mit einem verstärkten Rumpf konstruiert.;Ten okrêt posiada dodatkowe opancerzenie.;;Óñèëåííîå áðîíèðîâàíèå êëþ÷åâûõ ó÷àñòêîâ êîðïóñà è äîïîëíèòåëüíûå âîäîíåïðîíèöàåìûå ïåðåáîðêè ïîâûøàåò æèâó÷åñòü ýòîãî êîðàáëÿ.;;;X
NAME_NAVAL_BRIGADE_0;Carrier Air Group;Escadrille aéro-navale;Squadroni aerei in dotazione alle portaerei;Grupo aeronaval embarcado;Flugzeugträgerstaffel;Lotnicza grupa pok³adowa;;Ïàëóáíàÿ àâèàöèîííàÿ ãðóïïà;;;X
SNAME_NAVAL_BRIGADE_0;CAG;EAN;CAG;GAE;Trägerst.;CAG;;ÏÀÃ;;;X
SDESC_NAVAL_BRIGADE_0;This division has a carrier air group.;Cette division bénéficie d'une escadrille aéro-navale;Questa divisione possiede uno squadrone di aerei imbarcati.;Esta división tiene un grupo aéreo embarcado.;Dieser Träger verfügt über eine Flugzeugstaffel.;Ta dywizja zawiera lotnicz¹ grupê pok³adow¹.;;×àñòè ïðèäàíà ïàëóáíàÿ àâèàöèîííàÿ ãðóïïà;;;X
LDESC_NAVAL_BRIGADE_0;Carrier Air Groups represent the complement of planes stationed on carriers. They are usually a mix of fighters, torpedo and dive bombers which provide both protection for the carrier and allow it to strike enemy ships at a large distance.;Les EAN, ou escadrilles aéro-navales, sont le complément des avions stationnés sur les porte-avions. Il s'agit généralement d'un mélange de chasseurs, de bombardiers torpilleurs et de bombardiers en piqué qui protègent généralement le porte-avion et lui donnent plus d'impact contre les navires ennemis éloignés.;I CAG o squadroni di aerei imbarcati rappresentano il complemento dei velivoli parcheggiati sulle portaerei. Sono solitamente composti da caccia aerosiluranti e bombardieri verticali sia per fornire protezione alla portaerei che per infliggere danni alle navi nemiche a lunga distanza.;Los GAE o grupos aeronavales embarcados son las dotaciones de aviones destinadas a los portaaviones. Normalmente son una mezcla de cazas, bombarderos torpederos y verticales que proporcionan protección al portaaviones, así como más garra para combatir barcos enemigos a grandes distancias. ;Flugzeugträgerstaffeln repräsentieren alle Flugzeuge, die auf den Trägern eingesetzt werden. Sie bestehen in der Regel aus Jägern, Torpedo- und Sturzkampfbombern, welche den Träger schützen und feindliche Schiffe auf große Distanz angreifen können.;CAG, czyli lotnicze grupy pok³adowe, s¹ zespo³ami samolotów stacjonuj¹cych na lotniskowcach. S¹ to zwykle formacje z³o¿one z myœliwców, bombowców okrêtowych i samolotów pionowego startu i l¹dowania, wykorzystywanych zarówno do obrony samego lotniskowca, jak i do ataków przeciwko odleg³ym celom.;;Ïàëóáíàÿ àâèàöèîííàÿ ãðóïïà - ýòî êîìïëåêò ñàìîëåòîâ, ðàçìåùåííûõ íà àâèàíîñöå. Îáû÷íî ïðåäñòàâëÿåò ñîáîé ñìåñü èñòðåáèòåëåé, òîðïåäîíîñöåâ è ïèêèðóþùèõ áîìáàðäèðîâùèêîâ, îáåñïå÷èâàþùèõ çàùèòó àâèàíîñöà è ïîçâîëÿþùèõ íàíîñèòü óäàðû ïî âðàæåñêèì êîðàáëÿì íà áîëüøèõ äèñòàíöèÿõ.;;;X
#########################################;;;;;;;;;;;X
######## UNIT MODELS              #######;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
MODEL_0_0;Infantry 1870;Infanterie '70;Fanteria 1870;Infantería del 70;Infanterie 1870;Piechota '70;;Ïåõîòà 1870-ãî;;;X
MODEL_0_1;Infantry 1897;Infanterie '97;Fanteria 1897;Infantería del 97;Infanterie 1897;Piechota '97;;Ïåõîòà 1897-ãî;;;X
MODEL_0_2;Infantry 1907;Infanterie '07;Fanteria '07;Infantería del 07;Infanterie 1907;Piechota '07;;Ïåõîòà 1907-ãî;;;X
MODEL_0_3;Infantry 1914;Infanterie '14;Fanteria '14;Infantería del 14;Infanterie 1914;Piechota '14;;Ïåõîòà 1914-ãî;;;X
MODEL_0_4;Infantry 1916;Infanterie '16;Fanteria '16;Infantería del 16;Infanterie 1916;Piechota '16;;Ïåõîòà 1916-ãî;;;X
MODEL_0_5;Infantry 1918;Infanterie '18;Fanteria '18;Infantería del 18;Infanterie 1918;Piechota '18;;Ïåõîòà 1918-ãî;;;X
MODEL_0_6;Infantry 1921;Infanterie '21;Fanteria '21;Infantería del 21;Infanterie 1921;Piechota '21;;Ïåõîòà 1921-ãî;;;X
MODEL_0_7;Infantry 1926;Infanterie '26;Fanteria '26;Infantería del 26;Infanterie 1926;Piechota '26;;Ïåõîòà 1926-ãî;;;X
MODEL_0_8;Infantry 1931;Infanterie '31;Fanteria '31;Infantería del 31;Infanterie 1931;Piechota '31;;Ïåõîòà 1931-ãî;;;X
MODEL_0_9;Infantry 1936;Infanterie '36;Fanteria '36;Infantería del 36;Infanterie 1936;Piechota '36;;Ïåõîòà 1936-ãî;;;X
MODEL_0_10;Infantry 1939;Infanterie '39;Fanteria '39;Infantería del 39;Infanterie 1939;Piechota '39;;Ïåõîòà 1939-ãî;;;X
MODEL_0_11;Infantry 1942;Infanterie '42;Fanteria '42;Infantería del 42;Infanterie 1942;Piechota '42;;Ïåõîòà 1942-ãî;;;X
MODEL_0_12;Infantry 1945;Infanterie '45;Fanteria '45;Infantería del 45;Infanterie 1945;Piechota '45;;Ïåõîòà 1945-ãî;;;X
MODEL_0_13;Infantry 1948;Infanterie '48;Fanteria '48;Infantería del 48;Infanterie 1948;Piechota '48;;Ïåõîòà 1948-ãî;;;X
MODEL_0_14;Infantry 1951;Infanterie '51;Fanteria '51;Infantería del 51;Infanterie 1951;Piechota '51;;Ïåõîòà 1951-ãî;;;X
MODEL_0_15;Infantry 1954;Infanterie '54;Fanteria '54;Infantería del 54;Infanterie 1954;Piechota '54;;Ïåõîòà 1954-ãî;;;X
MODEL_0_16;Infantry 1958;Infanterie '58;Fanteria '58;Infantería del 58;Infanterie 1958;Piechota '58;;Ïåõîòà 1958-ãî;;;X
MODEL_0_17;Infantry 1962;Infanterie '62;Fanteria '62;Infantería del 62;Infanterie 1962;Piechota '62;;Ïåõîòà 1962-ãî;;;X
MODEL_0_18;Infantry 1967;Infanterie '67;Fanteria '67;Infantería del 67;Infanterie 1967;Piechota '67;;Ïåõîòà 1967-ãî;;;X
MODEL_0_19;Infantry 1973;Infanterie '73;Fanteria '73;Infantería del 73;Infanterie 1973;Piechota '73;;Ïåõîòà 1973-ãî;;;X
MODEL_0_20;Infantry 1979;Infanterie '79;Fanteria '79;Infantería del 79;Infanterie 1979;Piechota '79;;Ïåõîòà 1979-ãî;;;X
MODEL_0_21;Infantry 1983;Infanterie '83;Fanteria '83;Infantería del 83;Infanterie 1983;Piechota '83;;Ïåõîòà 1983-ãî;;;X
MODEL_0_22;Infantry 1989;Infanterie '89;Fanteria '89;Infantería del 89;Infanterie 1989;Piechota '89;;Ïåõîòà 1989-ãî;;;X
MODEL_0_23;Infantry 1995;;;;;;;;;;X
MODEL_0_24;Infantry 2000;;;;;;;;;;X
MODEL_0_25;Infantry 2005;;;;;;;;;;X
MODEL_0_26;Infantry 2010;;;;;;;;;;X
MODEL_0_27;Infantry 2015;;;;;;;;;;X
MODEL_1_0;Cavalry 1870;Cavalerie '70;Cavalleria 1870;Caballería del 70;Kavallerie 1870;Kawaleria '70;;Êàâàëåðèÿ 1870-ãî;;;X
MODEL_1_1;Cavalry 1897;Cavalerie '97;Cavalleria 1897;Caballería del 97;Kavallerie 1897;Kawaleria '97;;Êàâàëåðèÿ 1897-ãî;;;X
MODEL_1_2;Cavalry 1907;Cavalerie '07;Cavalleria '07;Caballería del 07;Kavallerie 1907;Kawaleria '07;;Êàâàëåðèÿ 1907-ãî;;;X
MODEL_1_3;Cavalry 1914;Cavalerie '14;Cavalleria '14;Caballería del 14;Kavallerie 1914;Kawaleria '14;;Êàâàëåðèÿ 1914-ãî;;;X
MODEL_1_4;Cavalry 1916;Cavalerie '16;Cavalleria '16;Caballería del 16;Kavallerie 1916;Kawaleria '16;;Êàâàëåðèÿ 1916-ãî;;;X
MODEL_1_5;Cavalry 1918;Cavalerie '18;Cavalleria '18;Caballería del 18;Kavallerie 1918;Kawaleria '18;;Êàâàëåðèÿ 1918-ãî;;;X
MODEL_1_6;Cavalry 1921;Cavalerie '21;Cavalleria '21;Caballería del 21;Kavallerie 1921;Kawaleria '21;;Êàâàëåðèÿ 1921-ãî;;;X
MODEL_1_7;Cavalry 1924;Cavalerie '24;Cavalleria '24;Caballería del 24;Kavallerie 1924;Kawaleria '24;;Êàâàëåðèÿ 1924-ãî;;;X
MODEL_1_8;Cavalry 1928;Cavalerie '28;Cavalleria '28;Caballería del 28;Kavallerie 1928;Kawaleria '28;;Êàâàëåðèÿ 1928-ãî;;;X
MODEL_1_9;Cavalry 1932;Cavalerie '32;Cavalleria '32;Caballería del 32;Kavallerie 1932;Kawaleria '32;;Êàâàëåðèÿ 1932-ãî;;;X
MODEL_1_10;Cavalry 1936;Cavalerie '36;Cavalleria '36;Caballería del 36;Kavallerie 1936;Kawaleria '36;;Êàâàëåðèÿ 1936-ãî;;;X
MODEL_1_11;Semi-Motorized Cavalry 1938;Cavalerie semi-motorisée '38;Cavalleria Semi Motorizzata '38;Caballería semimotorizada del 38;Halb-Motorisierte Kavallerie 1938;Kaw. cz. zmot '38;;Êîííî-ìîòîðèçîâàííàÿ êàâàëåðèÿ 1939-ãî;;;X
